flow_id,flow_label,start_seconds,end_seconds,received_gbit
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,204.00,205.00,0.286051533
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,205.00,206.00,0.273468621
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,206.00,207.00,0.281857229
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,207.00,208.00,0.285212672
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,208.00,209.00,0.273468621
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,209.00,210.00,0.285212672
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,210.00,211.00,0.284373811
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,211.00,212.00,0.275146342
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,212.00,213.00,0.283534950
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,213.00,214.00,0.283534950
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,214.00,215.00,0.276824064
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,215.00,216.00,0.283534950
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,216.00,217.00,0.281857229
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,217.00,218.00,0.275985203
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,218.00,219.00,0.285212672
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,219.00,220.00,0.276824064
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,220.00,221.00,0.278501786
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,221.00,222.00,0.286051533
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,222.00,223.00,0.278501786
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,223.00,224.00,0.276824064
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,224.00,225.00,0.286890394
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,225.00,226.00,0.275985203
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,226.00,227.00,0.278501786
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,227.00,228.00,0.288568115
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,228.00,229.00,0.276824064
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,229.00,230.00,0.280179507
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,230.00,231.00,0.285212672
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,231.00,232.00,0.278501786
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,232.00,233.00,0.278501786
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,233.00,234.00,0.286890394
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,234.00,235.00,0.280179507
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,235.00,236.00,0.273468621
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,236.00,237.00,0.284373811
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,237.00,238.00,0.281857229
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,238.00,239.00,0.277662925
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,239.00,240.00,0.283534950
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,240.00,241.00,0.281857229
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,241.00,242.00,0.278501786
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,242.00,243.00,0.281857229
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,243.00,244.00,0.280179507
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,244.00,245.00,0.280179507
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,245.00,246.00,0.281857229
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,246.00,247.00,0.277662925
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,247.00,248.00,0.281857229
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,248.00,249.00,0.285212672
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,249.00,250.00,0.275146342
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,250.00,251.00,0.280179507
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,251.00,252.00,0.286051533
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,252.00,253.00,0.275146342
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,253.00,254.00,0.280179507
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,254.00,255.00,0.286890394
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,255.00,256.00,0.272629760
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,256.00,257.00,0.286051533
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,257.00,258.00,0.281857229
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,258.00,259.00,0.275985203
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,259.00,260.00,0.286890394
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,260.00,261.00,0.277662925
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,261.00,262.00,0.278501786
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,262.00,263.00,0.286890394
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,263.00,264.00,0.273468621
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,264.00,265.00,0.281857229
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,265.00,266.00,0.286051533
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,266.00,267.00,0.271790899
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,267.00,268.00,0.284373811
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,268.00,269.00,0.286051533
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,269.00,270.00,0.273468621
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,270.00,271.00,0.285212672
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,271.00,272.00,0.285212672
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,272.00,273.00,0.272629760
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,273.00,274.00,0.285212672
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,274.00,275.00,0.284373811
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,275.00,276.00,0.271790899
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,276.00,277.00,0.286890394
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,277.00,278.00,0.281857229
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,278.00,279.00,0.271790899
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,279.00,280.00,0.288568115
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,280.00,281.00,0.281857229
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,281.00,282.00,0.275985203
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,282.00,283.00,0.286051533
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,283.00,284.00,0.283534950
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,284.00,285.00,0.273468621
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,285.00,286.00,0.283534950
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,286.00,287.00,0.284373811
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,287.00,288.00,0.276824064
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,288.00,289.00,0.284373811
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,289.00,290.00,0.283534950
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,290.00,291.00,0.276824064
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,291.00,292.00,0.284373811
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,292.00,293.00,0.283534950
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,293.00,294.00,0.275146342
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,294.00,295.00,0.286051533
