interval,event,switch,switch_name,port,target_type,target_index,capacity_mbit,queued_before_mbit,sent_mbit,queued_after_mbit,shared_queued_before_mbit,shared_queued_after_mbit,shared_buffer_mbit,dropped_mbit,active_queue_entries
2238,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
2239,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2240,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
2241,egress,0,VLAN4012,3,terminal,3,20000,0,5892.7,0,0,0,909.28,0,0
2242,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
2243,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2244,egress,0,VLAN4012,3,terminal,3,20000,0,5892.7,0,0,0,909.28,0,0
2245,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2246,egress,0,VLAN4012,3,terminal,3,20000,0,5892.7,0,0,0,909.28,0,0
2247,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2248,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
2249,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
2250,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2251,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
2252,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2253,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
2254,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
2255,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2256,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
2257,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2258,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2259,egress,0,VLAN4012,3,terminal,3,20000,0,5875.52,0,0,0,909.28,0,0
2260,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2261,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2262,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2263,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2264,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2265,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2266,egress,0,VLAN4012,3,terminal,3,20000,0,5875.52,0,0,0,909.28,0,0
2267,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2268,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
2269,egress,0,VLAN4012,3,terminal,3,20000,0,5892.7,0,0,0,909.28,0,0
2270,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2271,egress,0,VLAN4012,3,terminal,3,20000,0,5892.7,0,0,0,909.28,0,0
2272,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
2273,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2274,egress,0,VLAN4012,3,terminal,3,20000,0,5892.7,0,0,0,909.28,0,0
2275,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2276,egress,0,VLAN4012,3,terminal,3,20000,0,5892.7,0,0,0,909.28,0,0
2277,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2278,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
2279,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
2280,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
2281,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
2282,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
2283,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2284,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
2285,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
2286,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
2287,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2288,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2289,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2290,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2291,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2292,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2293,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2294,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2295,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
2296,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2297,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2298,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
2299,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2300,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
2301,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2302,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2303,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2304,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2305,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
2306,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2307,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2308,egress,0,VLAN4012,3,terminal,3,20000,0,5961.41,0,0,0,909.28,0,0
2309,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2310,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
2311,egress,0,VLAN4012,3,terminal,3,20000,0,5961.41,0,0,0,909.28,0,0
2312,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2313,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
2314,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
2315,egress,0,VLAN4012,3,terminal,3,20000,0,2980.71,0,0,0,909.28,0,0
2316,egress,0,VLAN4012,3,terminal,3,20000,0,5961.41,0,0,0,909.28,0,0
2317,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
2318,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
2319,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
2320,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
2321,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
2322,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2323,egress,0,VLAN4012,3,terminal,3,20000,0,5978.59,0,0,0,909.28,0,0
2324,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
2325,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2326,egress,0,VLAN4012,3,terminal,3,20000,0,5978.59,0,0,0,909.28,0,0
2327,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2328,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2329,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2330,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2331,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2332,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2333,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2334,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2335,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2336,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2337,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2338,egress,0,VLAN4012,3,terminal,3,20000,0,2920.58,0,0,0,909.28,0,0
2339,egress,0,VLAN4012,3,terminal,3,20000,0,2920.58,0,0,0,909.28,0,0
2340,egress,0,VLAN4012,3,terminal,3,20000,0,5841.16,0,0,0,909.28,0,0
2341,egress,0,VLAN4012,3,terminal,3,20000,0,2920.58,0,0,0,909.28,0,0
2342,egress,0,VLAN4012,3,terminal,3,20000,0,2920.58,0,0,0,909.28,0,0
2343,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2344,egress,0,VLAN4012,3,terminal,3,20000,0,2920.58,0,0,0,909.28,0,0
2345,egress,0,VLAN4012,3,terminal,3,20000,0,5841.16,0,0,0,909.28,0,0
2346,egress,0,VLAN4012,3,terminal,3,20000,0,2920.58,0,0,0,909.28,0,0
2347,egress,0,VLAN4012,3,terminal,3,20000,0,2911.99,0,0,0,909.28,0,0
2348,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2349,egress,0,VLAN4012,3,terminal,3,20000,0,5823.98,0,0,0,909.28,0,0
2350,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2351,egress,0,VLAN4012,3,terminal,3,20000,0,5823.98,0,0,0,909.28,0,0
2352,egress,0,VLAN4012,3,terminal,3,20000,0,2911.99,0,0,0,909.28,0,0
2353,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2354,egress,0,VLAN4012,3,terminal,3,20000,0,5823.98,0,0,0,909.28,0,0
2355,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2356,egress,0,VLAN4012,3,terminal,3,20000,0,5823.98,0,0,0,909.28,0,0
2357,egress,0,VLAN4012,3,terminal,3,20000,0,2911.99,0,0,0,909.28,0,0
2358,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2359,egress,0,VLAN4012,3,terminal,3,20000,0,2911.99,0,0,0,909.28,0,0
2360,egress,0,VLAN4012,3,terminal,3,20000,0,2911.99,0,0,0,909.28,0,0
2361,egress,0,VLAN4012,3,terminal,3,20000,0,5823.98,0,0,0,909.28,0,0
2362,egress,0,VLAN4012,3,terminal,3,20000,0,2911.99,0,0,0,909.28,0,0
2363,egress,0,VLAN4012,3,terminal,3,20000,0,2911.99,0,0,0,909.28,0,0
2364,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2365,egress,0,VLAN4012,3,terminal,3,20000,0,2911.99,0,0,0,909.28,0,0
2366,egress,0,VLAN4012,3,terminal,3,20000,0,5823.98,0,0,0,909.28,0,0
2367,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2368,egress,0,VLAN4012,3,terminal,3,20000,0,5892.7,0,0,0,909.28,0,0
2369,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2370,egress,0,VLAN4012,3,terminal,3,20000,0,5892.7,0,0,0,909.28,0,0
2371,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
2372,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2373,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
2374,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
2375,egress,0,VLAN4012,3,terminal,3,20000,0,5892.7,0,0,0,909.28,0,0
2376,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
2377,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
2378,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
2379,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2380,egress,0,VLAN4012,3,terminal,3,20000,0,5944.23,0,0,0,909.28,0,0
2381,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
2382,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
2383,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
2384,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
2385,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
2386,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
2387,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2388,egress,0,VLAN4012,3,terminal,3,20000,0,5944.23,0,0,0,909.28,0,0
2389,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2390,egress,0,VLAN4012,3,terminal,3,20000,0,5944.23,0,0,0,909.28,0,0
2391,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
2392,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2393,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
2394,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
2395,egress,0,VLAN4012,3,terminal,3,20000,0,5944.23,0,0,0,909.28,0,0
2396,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
2397,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2398,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
2399,egress,0,VLAN4012,3,terminal,3,20000,0,5978.59,0,0,0,909.28,0,0
2400,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
2401,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
2402,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2403,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
2404,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
2405,egress,0,VLAN4012,3,terminal,3,20000,0,5978.59,0,0,0,909.28,0,0
2406,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
2407,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2408,egress,0,VLAN4012,3,terminal,3,20000,0,5875.52,0,0,0,909.28,0,0
2409,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2410,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2411,egress,0,VLAN4012,3,terminal,3,20000,0,5875.52,0,0,0,909.28,0,0
2412,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2413,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2414,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2415,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2416,egress,0,VLAN4012,3,terminal,3,20000,0,5875.52,0,0,0,909.28,0,0
2417,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2418,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
2419,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2420,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2421,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
2422,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2423,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2424,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2425,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2426,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
2427,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2428,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2429,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
2430,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2431,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2432,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2433,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2434,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2435,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2436,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
2437,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2438,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
2439,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2440,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2441,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2442,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2443,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2444,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
2445,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2446,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
2447,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2448,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
2449,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2450,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
2451,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
2452,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2453,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
2454,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
2455,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
2456,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
2457,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2458,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2459,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2460,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2461,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
2462,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2463,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
2464,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2465,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2466,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2467,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
2468,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
2469,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2470,egress,0,VLAN4012,3,terminal,3,20000,0,5944.23,0,0,0,909.28,0,0
2471,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
2472,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2473,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
2474,egress,0,VLAN4012,3,terminal,3,20000,0,5944.23,0,0,0,909.28,0,0
2475,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
2476,egress,0,VLAN4012,3,terminal,3,20000,0,2972.12,0,0,0,909.28,0,0
2477,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2478,egress,0,VLAN4012,3,terminal,3,20000,0,5978.59,0,0,0,909.28,0,0
2479,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2480,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
2481,egress,0,VLAN4012,3,terminal,3,20000,0,5978.59,0,0,0,909.28,0,0
2482,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2483,egress,0,VLAN4012,3,terminal,3,20000,0,2989.3,0,0,0,909.28,0,0
2484,egress,0,VLAN4012,3,terminal,3,20000,0,5978.59,0,0,0,909.28,0,0
2485,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2486,egress,0,VLAN4012,3,terminal,3,20000,0,5978.59,0,0,0,909.28,0,0
2487,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2488,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2489,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2490,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2491,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2492,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2493,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2494,egress,0,VLAN4012,3,terminal,3,20000,0,5927.05,0,0,0,909.28,0,0
2495,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2496,egress,0,VLAN4012,3,terminal,3,20000,0,2963.53,0,0,0,909.28,0,0
2497,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
2498,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2499,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
2500,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
2501,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
2502,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2503,egress,0,VLAN4012,3,terminal,3,20000,0,5909.88,0,0,0,909.28,0,0
2504,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
2505,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
2506,egress,0,VLAN4012,3,terminal,3,20000,0,2954.94,0,0,0,909.28,0,0
2507,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
2508,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
2509,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
2510,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2511,egress,0,VLAN4012,3,terminal,3,20000,0,5892.7,0,0,0,909.28,0,0
2512,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
2513,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
2514,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2515,egress,0,VLAN4012,3,terminal,3,20000,0,5892.7,0,0,0,909.28,0,0
2516,egress,0,VLAN4012,3,terminal,3,20000,0,2946.35,0,0,0,909.28,0,0
2517,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2518,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2519,egress,0,VLAN4012,3,terminal,3,20000,0,5875.52,0,0,0,909.28,0,0
2520,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2521,egress,0,VLAN4012,3,terminal,3,20000,0,5875.52,0,0,0,909.28,0,0
2522,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2523,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2524,egress,0,VLAN4012,3,terminal,3,20000,0,5875.52,0,0,0,909.28,0,0
2525,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2526,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2527,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2528,egress,0,VLAN4012,3,terminal,3,20000,0,5875.52,0,0,0,909.28,0,0
2529,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2530,egress,0,VLAN4012,3,terminal,3,20000,0,5875.52,0,0,0,909.28,0,0
2531,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2532,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2533,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2534,egress,0,VLAN4012,3,terminal,3,20000,0,0,0,0,0,909.28,0,0
2535,egress,0,VLAN4012,3,terminal,3,20000,0,5875.52,0,0,0,909.28,0,0
2536,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
2537,egress,0,VLAN4012,3,terminal,3,20000,0,2937.76,0,0,0,909.28,0,0
