interval,event,switch,switch_name,port,target_type,target_index,capacity_mbit,queued_before_mbit,sent_mbit,queued_after_mbit,shared_queued_before_mbit,shared_queued_after_mbit,shared_buffer_mbit,dropped_mbit,active_queue_entries
2123,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.954,0,0,0,909.28,0,0
2123,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.954,0,0,0,909.28,0,0
2124,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,61.9079,0,0,0,909.28,0,0
2124,egress,2,STARLIGHT,1,switch,3,40000,0,30.954,0,0,0,909.28,0,0
2125,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.954,0,0,0,909.28,0,0
2125,egress,2,STARLIGHT,1,switch,3,40000,0,61.9079,0,0,0,909.28,0,0
2125,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.954,0,0,0,909.28,0,0
2126,egress,2,STARLIGHT,1,switch,3,40000,0,30.954,0,0,0,909.28,0,0
2126,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,61.9079,0,0,0,909.28,0,0
2126,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.954,0,0,0,909.28,0,0
2127,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
2127,egress,2,STARLIGHT,1,switch,3,40000,0,30.954,0,0,0,909.28,0,0
2127,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.954,0,0,0,909.28,0,0
2128,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
2128,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2128,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.954,0,0,0,909.28,0,0
2129,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
2129,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
2130,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
2130,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
2131,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
2131,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,61.7402,0,0,0,909.28,0,0
2131,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
2132,egress,2,STARLIGHT,1,switch,3,40000,0,61.7402,0,0,0,909.28,0,0
2132,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
2132,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
2133,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2133,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
2133,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,61.7402,0,0,0,909.28,0,0
2134,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
2134,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
2135,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.8701,0,0,0,909.28,0,0
2135,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
2136,egress,2,STARLIGHT,1,switch,3,40000,0,30.8701,0,0,0,909.28,0,0
2136,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
2136,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,61.7402,0,0,0,909.28,0,0
2137,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.8701,0,0,0,909.28,0,0
2137,egress,2,STARLIGHT,1,switch,3,40000,0,61.7402,0,0,0,909.28,0,0
2137,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2138,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,50.3316,0,0,0,909.28,0,0
2138,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,61.7402,0,0,0,909.28,0,0
2139,egress,2,STARLIGHT,1,switch,3,40000,0,50.3316,0,0,0,909.28,0,0
2139,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.1658,0,0,0,909.28,0,0
2140,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2140,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,50.3316,0,0,0,909.28,0,0
2140,egress,2,STARLIGHT,1,switch,3,40000,0,25.1658,0,0,0,909.28,0,0
2141,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,50.3316,0,0,0,909.28,0,0
2141,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.1658,0,0,0,909.28,0,0
2142,egress,2,STARLIGHT,1,switch,3,40000,0,50.3316,0,0,0,909.28,0,0
2142,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.1658,0,0,0,909.28,0,0
2143,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,50.3316,0,0,0,909.28,0,0
2143,egress,2,STARLIGHT,1,switch,3,40000,0,25.1658,0,0,0,909.28,0,0
2143,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2144,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,50.3316,0,0,0,909.28,0,0
2144,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.1658,0,0,0,909.28,0,0
2145,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.1658,0,0,0,909.28,0,0
2145,egress,2,STARLIGHT,1,switch,3,40000,0,50.3316,0,0,0,909.28,0,0
2146,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.1658,0,0,0,909.28,0,0
2146,egress,2,STARLIGHT,1,switch,3,40000,0,25.1658,0,0,0,909.28,0,0
2146,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,50.3316,0,0,0,909.28,0,0
2147,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.1658,0,0,0,909.28,0,0
2147,egress,2,STARLIGHT,1,switch,3,40000,0,25.1658,0,0,0,909.28,0,0
2147,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.2497,0,0,0,909.28,0,0
2148,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.2497,0,0,0,909.28,0,0
2148,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.1658,0,0,0,909.28,0,0
2148,egress,2,STARLIGHT,1,switch,3,40000,0,25.2497,0,0,0,909.28,0,0
2149,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.2497,0,0,0,909.28,0,0
2149,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.2497,0,0,0,909.28,0,0
2149,egress,2,STARLIGHT,1,switch,3,40000,0,25.2497,0,0,0,909.28,0,0
2150,egress,2,STARLIGHT,1,switch,3,40000,0,25.2497,0,0,0,909.28,0,0
2150,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2150,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.2497,0,0,0,909.28,0,0
2151,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.2497,0,0,0,909.28,0,0
2151,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,50.4994,0,0,0,909.28,0,0
2152,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.2497,0,0,0,909.28,0,0
2152,egress,2,STARLIGHT,1,switch,3,40000,0,50.4994,0,0,0,909.28,0,0
2153,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2153,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,50.4994,0,0,0,909.28,0,0
2153,egress,2,STARLIGHT,1,switch,3,40000,0,25.2497,0,0,0,909.28,0,0
2154,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,50.4994,0,0,0,909.28,0,0
2154,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.2497,0,0,0,909.28,0,0
2155,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2155,egress,2,STARLIGHT,1,switch,3,40000,0,50.4994,0,0,0,909.28,0,0
2156,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,50.4994,0,0,0,909.28,0,0
2156,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,50.4994,0,0,0,909.28,0,0
2157,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2157,egress,2,STARLIGHT,1,switch,3,40000,0,50.4994,0,0,0,909.28,0,0
2158,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
2158,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,50.4994,0,0,0,909.28,0,0
2159,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
2159,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
2160,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
2160,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
2160,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.7468,0,0,0,909.28,0,0
2161,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
2161,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
2161,egress,2,STARLIGHT,1,switch,3,40000,0,62.7468,0,0,0,909.28,0,0
2162,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.7468,0,0,0,909.28,0,0
2162,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2162,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
2163,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
2163,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.7468,0,0,0,909.28,0,0
2164,egress,2,STARLIGHT,1,switch,3,40000,0,62.7468,0,0,0,909.28,0,0
2164,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
2165,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.7468,0,0,0,909.28,0,0
2165,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
2165,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
2166,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
2166,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
2166,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
2167,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
2167,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
2167,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2168,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
2168,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.0819,0,0,0,909.28,0,0
2169,egress,2,STARLIGHT,1,switch,3,40000,0,25.0819,0,0,0,909.28,0,0
2169,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,50.1639,0,0,0,909.28,0,0
2170,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.0819,0,0,0,909.28,0,0
2170,egress,2,STARLIGHT,1,switch,3,40000,0,50.1639,0,0,0,909.28,0,0
2170,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.0819,0,0,0,909.28,0,0
2171,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,50.1639,0,0,0,909.28,0,0
2171,egress,2,STARLIGHT,1,switch,3,40000,0,25.0819,0,0,0,909.28,0,0
2171,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.0819,0,0,0,909.28,0,0
2172,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.0819,0,0,0,909.28,0,0
2172,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.0819,0,0,0,909.28,0,0
2172,egress,2,STARLIGHT,1,switch,3,40000,0,25.0819,0,0,0,909.28,0,0
2173,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.0819,0,0,0,909.28,0,0
2173,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2173,egress,2,STARLIGHT,1,switch,3,40000,0,25.0819,0,0,0,909.28,0,0
2174,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.0819,0,0,0,909.28,0,0
2174,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.0819,0,0,0,909.28,0,0
2175,egress,2,STARLIGHT,1,switch,3,40000,0,25.0819,0,0,0,909.28,0,0
2175,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,50.1639,0,0,0,909.28,0,0
2176,egress,2,STARLIGHT,1,switch,3,40000,0,50.1639,0,0,0,909.28,0,0
2176,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.0819,0,0,0,909.28,0,0
2176,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.0819,0,0,0,909.28,0,0
2177,egress,2,STARLIGHT,1,switch,3,40000,0,25.0819,0,0,0,909.28,0,0
2177,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.954,0,0,0,909.28,0,0
2177,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,50.1639,0,0,0,909.28,0,0
2178,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.0819,0,0,0,909.28,0,0
2178,egress,2,STARLIGHT,1,switch,3,40000,0,30.954,0,0,0,909.28,0,0
2178,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.954,0,0,0,909.28,0,0
2179,egress,2,STARLIGHT,1,switch,3,40000,0,30.954,0,0,0,909.28,0,0
2179,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.954,0,0,0,909.28,0,0
2179,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2180,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.954,0,0,0,909.28,0,0
2180,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,61.9079,0,0,0,909.28,0,0
2181,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.954,0,0,0,909.28,0,0
2181,egress,2,STARLIGHT,1,switch,3,40000,0,61.9079,0,0,0,909.28,0,0
2182,egress,2,STARLIGHT,1,switch,3,40000,0,30.954,0,0,0,909.28,0,0
2182,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.954,0,0,0,909.28,0,0
2182,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,61.9079,0,0,0,909.28,0,0
2183,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2183,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.954,0,0,0,909.28,0,0
2183,egress,2,STARLIGHT,1,switch,3,40000,0,30.954,0,0,0,909.28,0,0
2184,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.954,0,0,0,909.28,0,0
2184,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,61.9079,0,0,0,909.28,0,0
2185,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.954,0,0,0,909.28,0,0
2185,egress,2,STARLIGHT,1,switch,3,40000,0,61.9079,0,0,0,909.28,0,0
2186,egress,2,STARLIGHT,1,switch,3,40000,0,30.954,0,0,0,909.28,0,0
2186,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,30.954,0,0,0,909.28,0,0
2186,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,61.9079,0,0,0,909.28,0,0
2187,egress,2,STARLIGHT,1,switch,3,40000,0,30.954,0,0,0,909.28,0,0
2187,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2187,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.954,0,0,0,909.28,0,0
2188,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,30.954,0,0,0,909.28,0,0
2188,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.8303,0,0,0,909.28,0,0
2189,egress,2,STARLIGHT,1,switch,3,40000,0,24.8303,0,0,0,909.28,0,0
2189,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.8303,0,0,0,909.28,0,0
2190,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.8303,0,0,0,909.28,0,0
2190,egress,2,STARLIGHT,1,switch,3,40000,0,24.8303,0,0,0,909.28,0,0
2190,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.8303,0,0,0,909.28,0,0
2191,egress,2,STARLIGHT,1,switch,3,40000,0,24.8303,0,0,0,909.28,0,0
2191,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.8303,0,0,0,909.28,0,0
2191,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.6606,0,0,0,909.28,0,0
2192,egress,2,STARLIGHT,1,switch,3,40000,0,49.6606,0,0,0,909.28,0,0
2192,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2192,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.8303,0,0,0,909.28,0,0
2193,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.6606,0,0,0,909.28,0,0
2193,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.6606,0,0,0,909.28,0,0
2194,egress,2,STARLIGHT,1,switch,3,40000,0,49.6606,0,0,0,909.28,0,0
2194,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.8303,0,0,0,909.28,0,0
2195,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2195,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.6606,0,0,0,909.28,0,0
2195,egress,2,STARLIGHT,1,switch,3,40000,0,24.8303,0,0,0,909.28,0,0
2196,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.8303,0,0,0,909.28,0,0
2196,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.6606,0,0,0,909.28,0,0
2197,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
2197,egress,2,STARLIGHT,1,switch,3,40000,0,49.6606,0,0,0,909.28,0,0
2198,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2198,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
2198,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.6606,0,0,0,909.28,0,0
2199,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
2199,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
2200,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
2200,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
2201,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
2201,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.7468,0,0,0,909.28,0,0
2201,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
2202,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
2202,egress,2,STARLIGHT,1,switch,3,40000,0,62.7468,0,0,0,909.28,0,0
2202,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
2203,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.7468,0,0,0,909.28,0,0
2203,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2203,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
2204,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
2204,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.7468,0,0,0,909.28,0,0
2205,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2205,egress,2,STARLIGHT,1,switch,3,40000,0,62.7468,0,0,0,909.28,0,0
2206,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.7468,0,0,0,909.28,0,0
2206,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.7468,0,0,0,909.28,0,0
2207,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2207,egress,2,STARLIGHT,1,switch,3,40000,0,62.7468,0,0,0,909.28,0,0
2208,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
2208,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.7468,0,0,0,909.28,0,0
2209,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
2209,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.9961,0,0,0,909.28,0,0
2210,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
2210,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2210,egress,2,STARLIGHT,1,switch,3,40000,0,49.9961,0,0,0,909.28,0,0
2211,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.9961,0,0,0,909.28,0,0
2211,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.9961,0,0,0,909.28,0,0
2212,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2212,egress,2,STARLIGHT,1,switch,3,40000,0,49.9961,0,0,0,909.28,0,0
2213,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.9961,0,0,0,909.28,0,0
2213,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
2214,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
2214,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
2215,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
2215,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
2215,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,24.9981,0,0,0,909.28,0,0
2216,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,49.9961,0,0,0,909.28,0,0
2216,egress,2,STARLIGHT,1,switch,3,40000,0,24.9981,0,0,0,909.28,0,0
2216,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
2217,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2217,egress,2,STARLIGHT,1,switch,3,40000,0,49.9961,0,0,0,909.28,0,0
2217,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,24.9981,0,0,0,909.28,0,0
2218,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
2218,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,49.9961,0,0,0,909.28,0,0
2219,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
2219,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
2220,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
2220,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
2220,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
2221,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
2221,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
2221,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.7468,0,0,0,909.28,0,0
2222,egress,2,STARLIGHT,1,switch,3,40000,0,62.7468,0,0,0,909.28,0,0
2222,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
2222,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
2223,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2223,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.7468,0,0,0,909.28,0,0
2223,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
2224,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
2224,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,62.7468,0,0,0,909.28,0,0
2225,egress,2,STARLIGHT,1,switch,3,40000,0,62.7468,0,0,0,909.28,0,0
2225,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
2226,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,62.7468,0,0,0,909.28,0,0
2226,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
2226,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,31.3734,0,0,0,909.28,0,0
2227,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
2227,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.1658,0,0,0,909.28,0,0
2227,egress,2,STARLIGHT,1,switch,3,40000,0,31.3734,0,0,0,909.28,0,0
2228,egress,2,STARLIGHT,1,switch,3,40000,0,25.1658,0,0,0,909.28,0,0
2228,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,31.3734,0,0,0,909.28,0,0
2228,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.1658,0,0,0,909.28,0,0
2229,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.1658,0,0,0,909.28,0,0
2229,egress,2,STARLIGHT,1,switch,3,40000,0,25.1658,0,0,0,909.28,0,0
2229,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.1658,0,0,0,909.28,0,0
2230,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.1658,0,0,0,909.28,0,0
2230,egress,2,STARLIGHT,1,switch,3,40000,0,25.1658,0,0,0,909.28,0,0
2230,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.1658,0,0,0,909.28,0,0
2231,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.1658,0,0,0,909.28,0,0
2231,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.1658,0,0,0,909.28,0,0
2231,egress,2,STARLIGHT,1,switch,3,40000,0,25.1658,0,0,0,909.28,0,0
2232,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,0,0,0,0,909.28,0,0
2232,egress,3,LBNL_VLAN3001,2,terminal,7,20000,0,25.1658,0,0,0,909.28,0,0
2232,egress,2,STARLIGHT,1,switch,3,40000,0,25.1658,0,0,0,909.28,0,0
2233,egress,1,LBNL_VLAN3002,0,switch,2,40000,0,25.1658,0,0,0,909.28,0,0
